hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,cbd_congestion_fee
HV0003,B03404,B03404,2025-03-03 16:45:26,2025-03-03 16:49:49,2025-03-03 16:50:23,2025-03-03 16:56:17,55,55,0.91,354,8.9,0.0,0.22,0.78,0.0,0.0,0.0,4.86,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-02 17:53:59,2025-03-02 18:04:32,2025-03-02 18:05:14,2025-03-02 18:13:52,22,22,1.27,518,9.8,0.0,0.24,0.87,0.0,0.0,0.0,8.91,N,N,N,N,Y,0.0
HV0003,B03404,B03404,2025-03-06 00:05:19,2025-03-06 00:10:55,2025-03-06 00:11:57,2025-03-06 00:36:05,186,146,4.56,1448,27.8,0.0,0.66,2.46,2.75,0.0,0.0,21.05,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-27 19:17:14,2025-03-27 19:19:07,2025-03-27 19:19:37,2025-03-27 19:41:33,249,143,4.76,1316,34.03,0.0,0.87,3.19,2.75,0.0,0.0,20.0,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-13 02:50:37,2025-03-13 02:53:40,2025-03-13 02:55:41,2025-03-13 03:14:32,74,18,6.51,1131,27.74,0.0,0.74,2.62,0.0,0.0,0.0,20.6,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-04 16:54:28,2025-03-04 16:56:58,2025-03-04 16:57:23,2025-03-04 17:05:07,106,25,0.77,463,8.91,0.0,0.22,0.78,0.0,0.0,1.0,5.76,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-19 08:00:30,2025-03-19 08:07:00,2025-03-19 08:08:04,2025-03-19 08:21:34,71,165,2.15,810,19.02,0.0,0.48,1.71,0.0,0.0,0.0,20.12,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-08 16:59:00,2025-03-08 17:04:30,2025-03-08 17:04:30,2025-03-08 17:22:28,233,50,1.95,1079,23.46,0.0,0.57,2.16,2.75,0.0,0.0,13.9,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-07 19:38:00,2025-03-07 19:45:00,2025-03-07 19:45:10,2025-03-07 20:01:03,174,213,5.22,953,17.04,0.0,0.43,1.5,0.0,0.0,0.0,16.98,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-26 04:11:10,2025-03-26 04:22:32,2025-03-26 04:22:52,2025-03-26 04:36:18,216,134,5.99,806,23.76,0.0,0.6,2.11,0.0,0.0,0.0,16.59,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-20 22:18:55,2025-03-20 22:21:16,2025-03-20 22:22:36,2025-03-20 22:44:03,17,112,3.24,1287,21.93,0.0,0.56,2.01,0.0,0.0,3.77,20.55,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-06 18:39:56,2025-03-06 18:40:46,2025-03-06 18:42:46,2025-03-06 20:35:58,132,265,81.43,6791,276.45,23.0,6.91,26.8,0.0,2.5,0.0,202.18,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-04 07:12:01,2025-03-04 07:13:07,2025-03-04 07:14:52,2025-03-04 07:23:44,229,140,1.35,532,17.28,0.0,0.39,1.52,2.75,0.0,0.0,7.93,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-20 17:45:52,2025-03-20 17:53:54,2025-03-20 17:55:54,2025-03-20 18:12:22,107,164,1.08,989,21.36,0.0,0.5,1.89,2.75,0.0,0.0,12.29,N,N,N,N,Y,1.5
HV0003,B03404,B03404,2025-03-09 18:28:11,2025-03-09 18:31:07,2025-03-09 18:31:30,2025-03-09 18:37:22,236,236,0.75,352,15.79,0.0,0.39,1.4,2.75,0.0,2.03,17.01,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-26 17:45:01,2025-03-26 17:46:45,2025-03-26 17:46:57,2025-03-26 17:52:01,42,152,0.89,304,9.81,0.0,0.24,0.87,0.0,0.0,0.0,4.93,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-29 15:14:02,2025-03-29 15:16:10,2025-03-29 15:16:44,2025-03-29 15:33:22,89,14,5.35,998,22.41,0.0,0.56,1.97,0.0,0.0,0.0,17.62,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-29 01:22:53,2025-03-29 01:27:12,2025-03-29 01:28:01,2025-03-29 01:35:29,211,158,1.26,447,16.04,0.0,0.36,1.42,2.75,0.0,0.0,7.3,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-18 18:17:42,2025-03-18 18:25:27,2025-03-18 18:26:01,2025-03-18 18:31:42,213,126,1.18,341,10.08,0.0,0.27,0.95,0.0,0.0,0.0,5.67,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-19 18:34:07,2025-03-19 18:37:08,2025-03-19 18:39:09,2025-03-19 19:17:18,81,63,17.72,2289,51.01,6.94,1.28,5.14,0.0,0.0,0.0,48.41,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-20 23:36:22,2025-03-20 23:47:53,2025-03-20 23:48:24,2025-03-20 23:55:26,161,48,1.06,422,13.8,0.0,0.33,1.28,2.75,0.0,0.0,6.58,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-23 21:56:12,2025-03-23 21:58:50,2025-03-23 21:59:28,2025-03-23 22:04:54,26,26,0.83,327,9.79,0.0,0.24,0.87,0.0,0.0,0.0,4.92,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-27 13:35:41,2025-03-27 13:43:23,2025-03-27 13:43:23,2025-03-27 13:49:57,95,95,0.74,394,9.79,0.0,0.24,0.87,0.0,0.0,0.0,5.03,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-01 08:51:20,2025-03-01 08:55:01,2025-03-01 08:56:07,2025-03-01 09:09:25,53,135,4.28,798,15.19,0.0,0.38,1.35,0.0,0.0,0.0,14.09,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-30 01:17:01,2025-03-30 01:23:21,2025-03-30 01:23:47,2025-03-30 01:32:26,205,205,2.22,519,11.83,0.0,0.31,1.13,0.0,0.0,0.0,8.37,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-17 09:58:07,2025-03-17 09:59:54,2025-03-17 10:01:12,2025-03-17 10:06:38,181,181,0.76,326,8.97,0.0,0.22,0.79,0.0,0.0,0.0,4.5,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-08 14:33:40,2025-03-08 14:36:17,2025-03-08 14:36:17,2025-03-08 15:01:00,138,69,8.87,1483,39.3,6.94,0.98,4.32,0.0,2.5,0.0,32.62,N,N,N,N,Y,0.0
HV0003,B03404,B03404,2025-03-22 18:38:41,2025-03-22 18:42:12,2025-03-22 18:42:25,2025-03-22 18:49:21,141,161,0.88,415,11.24,0.0,0.26,1.04,2.75,0.0,0.0,5.26,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-21 11:16:45,2025-03-21 11:20:25,2025-03-21 11:21:58,2025-03-21 11:41:56,42,159,2.95,1198,21.49,0.0,0.53,1.91,0.0,0.0,0.0,16.25,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-15 18:55:52,2025-03-15 18:56:38,2025-03-15 18:56:48,2025-03-15 19:09:13,163,145,2.88,745,39.48,0.0,0.95,3.51,2.75,0.0,7.0,19.49,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-16 06:03:48,2025-03-16 06:07:43,2025-03-16 06:07:48,2025-03-16 06:45:22,50,62,11.03,2254,61.39,6.94,1.5,6.07,2.75,0.0,0.0,44.08,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-14 13:03:42,2025-03-14 13:04:08,2025-03-14 13:06:09,2025-03-14 13:13:21,82,56,1.19,432,11.78,0.0,0.31,1.11,0.0,0.0,0.0,6.51,N,N,N,N,Y,0.0
HV0003,B03404,B03404,2025-03-29 18:42:23,2025-03-29 18:44:45,2025-03-29 18:46:16,2025-03-29 19:10:45,170,211,2.51,1469,31.26,0.0,0.76,2.86,2.75,0.0,5.0,18.74,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-10 15:46:13,2025-03-10 15:54:18,2025-03-10 15:54:57,2025-03-10 16:42:41,17,26,8.54,2864,49.87,0.0,1.24,4.43,0.0,0.0,0.0,42.66,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-13 04:20:14,2025-03-13 04:25:15,2025-03-13 04:25:48,2025-03-13 04:49:25,162,18,11.14,1417,35.61,0.0,0.86,3.16,2.75,0.0,0.0,33.54,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-14 20:29:51,2025-03-14 20:31:42,2025-03-14 20:31:42,2025-03-14 20:37:57,36,198,0.9,375,8.06,0.0,0.2,0.71,0.0,0.0,1.0,5.48,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-27 23:38:51,2025-03-27 23:42:21,2025-03-27 23:42:55,2025-03-28 00:02:07,138,119,7.69,1152,35.05,6.94,0.87,3.95,0.0,2.5,0.0,24.99,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-17 12:03:16,2025-03-17 12:07:26,2025-03-17 12:07:45,2025-03-17 12:30:56,230,137,2.5,1391,27.83,0.0,0.65,2.48,2.75,0.0,0.0,17.55,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-14 20:51:58,2025-03-14 20:57:47,2025-03-14 20:58:21,2025-03-14 21:08:59,83,223,2.58,639,14.33,0.0,0.35,1.28,0.0,0.0,0.0,10.08,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-24 17:02:35,2025-03-24 17:05:00,2025-03-24 17:05:11,2025-03-24 17:24:53,123,165,2.61,1182,20.27,0.0,0.51,1.84,0.0,0.0,2.0,15.6,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-12 00:13:02,2025-03-12 00:14:13,2025-03-12 00:16:13,2025-03-12 00:30:51,49,226,5.22,878,19.44,0.0,0.49,1.72,0.0,0.0,0.0,16.23,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-08 19:22:27,2025-03-08 19:36:02,2025-03-08 19:37:28,2025-03-08 19:43:29,237,262,1.23,362,20.15,0.0,0.5,1.78,2.75,0.0,0.0,13.18,N,N,N,N,Y,0.0
HV0003,B03404,B03404,2025-03-12 17:03:05,2025-03-12 17:03:43,2025-03-12 17:05:34,2025-03-12 17:26:28,143,68,3.24,1253,26.43,0.0,0.56,2.11,2.75,0.0,5.74,18.56,N,N,N,N,Y,1.5
HV0003,B03404,B03404,2025-03-03 20:07:58,2025-03-03 20:09:07,2025-03-03 20:09:36,2025-03-03 20:24:41,22,165,2.59,904,11.89,0.0,0.29,1.06,0.0,0.0,0.0,12.77,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-13 22:22:26,2025-03-13 22:34:33,2025-03-13 22:35:22,2025-03-13 23:06:37,132,165,14.65,1876,49.56,0.0,1.2,4.47,0.0,2.5,0.0,46.77,N,N,N,N,Y,0.0
HV0003,B03404,B03404,2025-03-04 14:16:30,2025-03-04 14:17:35,2025-03-04 14:18:12,2025-03-04 14:33:31,100,249,1.72,918,21.74,0.0,0.5,1.92,2.75,0.0,2.69,11.68,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-25 09:06:22,2025-03-25 09:09:29,2025-03-25 09:09:43,2025-03-25 09:28:36,141,107,3.83,1133,28.32,0.0,0.72,2.66,2.75,0.0,7.23,17.13,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-06 09:42:14,2025-03-06 09:45:25,2025-03-06 09:45:39,2025-03-06 10:14:06,166,162,6.42,1707,55.59,0.0,1.35,4.93,2.75,0.0,0.0,37.55,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-07 19:46:32,2025-03-07 19:53:26,2025-03-07 19:53:39,2025-03-07 20:00:29,250,248,1.27,410,7.72,0.0,0.19,0.69,0.0,0.0,0.0,5.93,Y,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-10 23:43:08,2025-03-10 23:45:33,2025-03-10 23:45:37,2025-03-11 00:25:08,112,132,13.79,2371,46.76,0.0,1.17,4.37,0.0,2.5,10.96,44.41,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-20 17:59:30,2025-03-20 18:06:38,2025-03-20 18:07:37,2025-03-20 19:24:53,162,138,9.99,4636,78.3,6.94,1.99,8.02,2.75,2.5,0.0,60.72,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-25 00:14:03,2025-03-25 00:16:16,2025-03-25 00:17:03,2025-03-25 00:22:57,124,180,1.28,354,10.09,0.0,0.27,0.95,0.0,0.0,0.0,14.13,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-28 23:44:20,2025-03-28 23:54:20,2025-03-28 23:55:04,2025-03-29 00:19:21,198,226,5.46,1457,15.64,0.0,0.39,1.39,0.0,0.0,0.0,13.61,Y,Y,N,N,Y,0.0
HV0003,B03404,B03404,2025-03-10 07:01:06,2025-03-10 07:08:03,2025-03-10 07:08:17,2025-03-10 07:22:22,61,33,2.57,846,23.26,0.0,0.58,2.07,0.0,0.0,0.0,12.16,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-19 05:34:30,2025-03-19 05:37:10,2025-03-19 05:37:17,2025-03-19 05:42:05,74,42,1.15,288,8.06,0.0,0.2,0.71,0.0,0.0,1.0,4.53,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-26 08:30:23,2025-03-26 08:35:38,2025-03-26 08:37:11,2025-03-26 08:43:40,236,236,1.05,389,9.64,0.0,0.24,0.85,0.75,0.0,0.0,2.7,Y,Y,N,N,N,0.0
HV0003,B03404,B03404,2025-03-15 23:31:34,2025-03-15 23:34:13,2025-03-15 23:35:19,2025-03-15 23:48:01,258,102,2.81,762,16.08,0.0,0.4,1.44,0.0,0.0,0.0,11.65,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-15 21:49:44,2025-03-15 21:53:03,2025-03-15 21:53:17,2025-03-15 21:59:54,141,263,1.45,397,9.47,0.0,0.23,0.82,2.75,0.0,0.0,6.64,N,N,N,N,Y,0.0
HV0003,B03404,B03404,2025-03-28 21:59:42,2025-03-28 22:02:04,2025-03-28 22:02:17,2025-03-28 22:20:03,186,211,2.57,1067,27.17,0.0,0.64,2.42,2.75,0.0,0.0,14.39,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-05 09:38:13,2025-03-05 09:45:17,2025-03-05 09:45:37,2025-03-05 10:31:31,193,185,19.55,2754,23.55,6.94,0.65,2.73,0.0,0.0,0.0,42.34,Y,Y,N,N,N,0.0
HV0003,B03404,B03404,2025-03-13 17:14:51,2025-03-13 17:19:20,2025-03-13 17:19:20,2025-03-13 17:52:23,161,45,5.16,1983,25.61,0.0,0.62,2.31,0.75,0.0,0.0,20.07,Y,Y,N,N,Y,1.5
HV0003,B03404,B03404,2025-03-11 13:43:01,2025-03-11 13:43:34,2025-03-11 13:44:57,2025-03-11 13:56:33,65,181,2.12,696,19.43,0.0,0.48,1.71,0.0,0.0,0.0,10.0,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-04 17:48:25,2025-03-04 17:50:47,2025-03-04 17:51:01,2025-03-04 17:59:02,41,42,1.26,481,12.66,0.0,0.31,1.11,0.0,0.0,0.0,11.59,N,N,N,N,Y,0.0
HV0003,B03404,B03404,2025-03-20 12:22:16,2025-03-20 12:25:39,2025-03-20 12:26:04,2025-03-20 12:33:06,47,47,1.3,421,10.14,0.0,0.25,0.87,0.0,0.0,0.0,6.08,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-16 16:38:14,2025-03-16 16:38:53,2025-03-16 16:39:07,2025-03-16 16:59:49,68,144,2.98,1243,27.31,0.0,0.68,2.58,2.75,0.0,0.0,16.74,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-10 01:28:17,2025-03-10 01:32:11,2025-03-10 01:32:26,2025-03-10 01:39:51,263,145,2.69,445,15.39,0.0,0.33,1.32,0.75,0.0,0.0,8.29,Y,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-29 11:47:05,2025-03-29 11:48:48,2025-03-29 11:49:01,2025-03-29 11:55:38,70,173,1.34,397,12.52,0.0,0.31,1.11,0.0,0.0,0.0,6.28,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-06 09:32:57,2025-03-06 09:42:44,2025-03-06 09:43:02,2025-03-06 09:52:07,156,23,2.73,545,9.15,0.0,0.23,0.8,0.0,0.0,0.0,9.36,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-12 10:41:04,2025-03-12 10:43:16,2025-03-12 10:43:41,2025-03-12 10:49:02,76,76,1.48,320,9.29,0.0,0.22,0.79,0.0,0.0,0.0,5.31,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-08 16:07:38,2025-03-08 16:09:36,2025-03-08 16:10:42,2025-03-08 16:25:45,256,65,2.65,903,29.85,0.0,0.79,2.82,0.0,0.0,0.0,21.43,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-27 09:45:31,2025-03-27 09:47:03,2025-03-27 09:49:05,2025-03-27 10:22:37,147,244,3.44,2013,28.19,0.0,0.75,2.66,0.0,0.0,0.0,25.15,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-17 14:45:00,2025-03-17 14:38:39,2025-03-17 14:40:07,2025-03-17 15:11:56,261,138,12.16,1909,41.71,0.0,1.01,3.92,2.75,2.5,10.0,40.08,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-23 23:22:23,2025-03-23 23:24:24,2025-03-23 23:24:35,2025-03-23 23:29:31,162,229,0.87,296,10.45,0.0,0.22,0.93,2.75,0.0,0.0,4.42,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-01 19:04:11,2025-03-01 19:14:01,2025-03-01 19:15:49,2025-03-01 19:35:56,144,265,3.81,1207,51.2,16.06,1.25,0.0,0.0,0.0,0.0,29.04,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-18 21:16:44,2025-03-18 21:19:28,2025-03-18 21:21:29,2025-03-18 21:40:43,46,248,7.76,1154,28.19,0.0,0.75,2.66,0.0,0.0,0.0,22.6,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-02 17:43:13,2025-03-02 17:53:18,2025-03-02 17:54:36,2025-03-02 18:06:08,258,102,1.61,691,9.25,0.0,0.23,0.8,0.0,0.0,0.0,9.25,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-31 02:03:20,2025-03-31 02:07:41,2025-03-31 02:08:10,2025-03-31 02:13:37,178,133,1.2,327,9.34,0.0,0.23,0.82,0.0,0.0,0.0,5.0,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-26 04:05:00,2025-03-26 03:51:28,2025-03-26 04:22:32,2025-03-26 04:46:22,230,138,9.23,1430,47.24,6.94,1.14,5.03,2.75,2.5,0.0,28.15,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-22 22:36:10,2025-03-22 22:37:59,2025-03-22 22:40:00,2025-03-22 22:47:32,255,256,0.93,452,19.46,0.0,0.49,1.72,0.0,0.0,0.0,11.84,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-13 22:02:11,2025-03-13 22:02:50,2025-03-13 22:03:34,2025-03-13 22:20:20,216,134,3.19,1006,19.37,0.0,0.51,1.84,0.0,0.0,5.0,16.77,N,N,N,N,Y,0.0
HV0003,B03404,B03404,2025-03-06 18:46:56,2025-03-06 18:52:06,2025-03-06 18:52:37,2025-03-06 19:09:09,158,170,2.42,992,27.18,0.0,0.64,2.42,2.75,0.0,0.0,14.57,N,N,N,N,Y,1.5
HV0003,B03404,B03404,2025-03-15 20:16:02,2025-03-15 20:20:17,2025-03-15 20:20:39,2025-03-15 20:47:53,170,125,7.33,1634,34.33,0.0,0.82,3.06,2.75,0.0,0.0,30.35,N,N,N,N,Y,1.5
HV0003,B03404,B03404,2025-03-02 10:22:30,2025-03-02 10:22:37,2025-03-02 10:23:33,2025-03-02 11:06:21,138,149,17.27,2568,52.28,0.0,1.31,4.86,0.0,2.5,0.0,50.3,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-29 22:28:43,2025-03-29 22:32:08,2025-03-29 22:33:06,2025-03-29 22:59:28,188,36,4.04,1581,21.16,0.0,0.54,1.9,0.0,0.0,0.0,21.65,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-15 05:53:38,2025-03-15 05:55:24,2025-03-15 05:56:10,2025-03-15 06:28:45,157,265,22.02,1955,51.88,6.94,1.29,5.22,0.0,0.0,0.0,53.68,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-02 18:46:21,2025-03-02 18:55:15,2025-03-02 18:55:58,2025-03-02 19:28:21,238,248,10.07,1943,25.85,0.0,0.69,2.44,0.75,0.0,0.0,27.84,Y,Y,N,N,N,0.0
HV0003,B03404,B03404,2025-03-30 03:32:00,2025-03-30 03:39:24,2025-03-30 03:41:04,2025-03-30 03:47:31,68,48,1.66,387,23.57,0.0,0.55,2.09,2.75,0.0,0.0,11.09,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-21 10:23:49,2025-03-21 10:25:01,2025-03-21 10:27:01,2025-03-21 10:55:07,174,159,7.98,1686,34.28,0.0,0.86,3.04,0.0,0.0,0.0,28.28,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-02 00:00:06,2025-03-02 00:09:06,2025-03-02 00:10:41,2025-03-02 00:46:52,132,188,13.47,2172,51.22,0.0,1.29,4.77,0.0,2.5,0.0,40.94,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-27 20:40:53,2025-03-27 20:42:47,2025-03-27 20:44:47,2025-03-27 21:07:41,79,25,3.98,1374,29.06,0.0,0.73,2.7,2.75,0.0,0.0,19.47,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-05 23:11:19,2025-03-05 23:17:10,2025-03-05 23:19:12,2025-03-05 23:35:13,155,89,3.17,961,15.12,0.0,0.37,1.35,0.0,0.0,0.0,14.18,Y,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-28 13:16:03,2025-03-28 13:19:27,2025-03-28 13:19:56,2025-03-28 13:25:08,131,98,0.79,313,14.08,0.0,0.29,1.03,0.0,0.0,0.0,7.52,N,N,N,N,Y,0.0
HV0003,B03404,B03404,2025-03-01 18:10:49,2025-03-01 18:13:30,2025-03-01 18:15:31,2025-03-01 18:42:58,137,82,7.14,1648,43.65,6.94,1.05,4.5,2.75,0.0,0.0,35.47,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-12 16:41:08,2025-03-12 16:49:54,2025-03-12 16:50:49,2025-03-12 17:27:17,89,225,4.62,2188,29.17,0.0,0.73,2.59,0.0,0.0,0.0,29.06,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-17 03:35:35,2025-03-17 03:40:53,2025-03-17 03:42:53,2025-03-17 04:00:06,227,62,3.56,1032,21.01,0.0,0.53,1.87,0.0,0.0,0.0,15.71,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-05 20:31:49,2025-03-05 20:35:15,2025-03-05 20:35:39,2025-03-05 20:42:10,236,263,0.73,391,10.07,0.0,0.25,0.89,2.75,0.0,0.0,7.74,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-22 08:06:14,2025-03-22 08:11:13,2025-03-22 08:11:35,2025-03-22 08:44:48,89,36,10.98,1993,34.99,0.0,0.88,3.1,0.0,0.0,7.79,36.86,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-24 20:12:45,2025-03-24 20:16:40,2025-03-24 20:17:56,2025-03-24 20:29:22,114,256,2.87,686,21.74,0.0,0.5,1.93,2.75,0.0,0.0,10.98,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-14 22:17:46,2025-03-14 22:18:43,2025-03-14 22:20:44,2025-03-14 22:42:04,36,17,3.0,1280,19.45,0.0,0.51,1.84,0.0,0.0,0.0,17.14,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-16 00:58:22,2025-03-16 01:03:50,2025-03-16 01:03:57,2025-03-16 01:39:25,100,242,12.91,2129,50.97,0.0,1.31,4.76,2.75,0.0,0.0,40.97,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-15 20:16:49,2025-03-15 20:21:39,2025-03-15 20:21:39,2025-03-15 20:58:15,66,71,8.03,2196,37.94,0.0,0.95,3.37,0.0,0.0,0.0,36.08,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-06 08:37:25,2025-03-06 08:43:03,2025-03-06 08:45:04,2025-03-06 08:54:10,76,39,2.63,547,14.8,0.0,0.33,1.2,0.0,0.0,0.0,9.23,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-19 10:20:02,2025-03-19 10:22:37,2025-03-19 10:23:41,2025-03-19 10:30:25,32,3,1.66,404,10.11,0.0,0.25,0.87,0.0,0.0,0.0,6.42,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-24 17:16:31,2025-03-24 17:19:59,2025-03-24 17:20:44,2025-03-24 17:25:38,117,86,1.08,293,9.28,0.0,0.23,0.8,0.0,0.0,0.0,4.57,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-16 10:41:00,2025-03-16 10:44:37,2025-03-16 10:45:07,2025-03-16 11:15:11,213,161,10.0,1805,35.07,6.94,0.84,3.73,2.75,0.0,0.0,32.33,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-12 20:06:49,2025-03-12 20:18:38,2025-03-12 20:20:39,2025-03-12 20:59:03,130,132,10.74,2304,69.31,0.0,1.74,6.38,0.0,2.5,0.0,52.16,N,N,N,N,Y,0.0
HV0003,B03404,B03404,2025-03-14 13:17:27,2025-03-14 13:21:02,2025-03-14 13:21:42,2025-03-14 14:00:10,95,201,10.67,2308,38.89,5.2,0.98,3.92,0.0,0.0,0.0,38.36,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-08 23:03:50,2025-03-08 23:08:59,2025-03-08 23:09:39,2025-03-08 23:13:45,245,206,1.24,247,8.9,0.0,0.22,0.78,0.0,0.0,0.0,4.46,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-29 19:33:44,2025-03-29 19:41:03,2025-03-29 19:42:06,2025-03-29 19:50:31,216,216,0.98,505,10.74,0.0,0.27,0.95,0.0,0.0,0.0,6.48,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-15 07:50:23,2025-03-15 07:53:41,2025-03-15 07:53:41,2025-03-15 07:57:09,242,185,0.67,208,11.65,0.0,0.29,1.02,0.0,0.0,0.0,6.05,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-06 18:30:16,2025-03-06 18:33:11,2025-03-06 18:33:35,2025-03-06 19:23:12,256,1,16.7,2977,90.37,17.06,2.39,0.0,0.0,2.5,0.0,57.39,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-10 23:40:01,2025-03-10 23:42:22,2025-03-10 23:43:49,2025-03-10 23:51:13,161,234,1.69,443,24.29,0.0,0.6,2.28,2.75,0.0,0.0,13.66,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-04 21:12:30,2025-03-04 21:15:34,2025-03-04 21:15:48,2025-03-04 21:31:13,234,48,2.77,925,41.48,0.0,1.0,3.68,2.75,0.0,9.78,22.7,N,N,N,N,N,1.5
